name, gs_email, as_pc_chair, as_pc, as_session_chair, as_panelist, as_keynote_speaker, as_author, pc_chairs, pcs, session_chairs, panels, keynotes, papers, gender, country, sector, npubs, hindex, hindex5y, i10index, i10index5y, citedby
"Siddiqui, Tarique", @illinois.edu, 0, 0, 0, 0, 0, 1, , , , , , CIDR_17_015, M, US, EDU, 6, 2, 2, 0, 0, 5
"Sidiroglou-Douskos, Stelios", @csail.mit.edu, 0, 1, 0, 0, 0, 0, , CCS, , , , , M, US, EDU, 71, 27, 22, 39, 36, 3221
"Sidirourgos, Lefteris", @cwi.nl, 0, 0, 0, 0, 0, 1, , , , , , CIDR_17_028, M, NL, GOV, 15, 8, 6, 8, 5, 462
"Sidle, Richard", , 0, 0, 0, 0, 0, 1, , , , , , CIDR_17_002, M, , , , , , , , 
"Sidler, David", @inf.ethz.ch, 0, 0, 0, 0, 0, 1, , , , , , SIGMOD_17_036, M, CH, EDU, 11, 3, 3, 2, 2, 31
"Siebes, Arno", , 0, 1, 0, 0, 0, 0, , KDD, , , , , M, , , , , , , , 
"Siegel, Howard J.", @ColoState.edu, 1, 0, 1, 0, 0, 2, HPCC, , HPCC, , , "HCW_17_005, HPCC_17_017", M, US, EDU, 665, 59, 28, 234, 79, 17418
"Siek, Jeremy", @indiana.edu, 0, 0, 0, 0, 0, 1, , , , , , OOPSLA_17_049, M, US, EDU, 163, 28, 19, 52, 34, 3942
"Siganos, Georgos", @qf.org.qa, 0, 0, 0, 0, 0, 1, , , , , , SOCC_17_016, M, QA, EDU, 37, 18, 16, 23, 19, 1945
"Sigurbjarnarson, Helgi", , 0, 0, 0, 0, 0, 1, , , , , , SOSP_17_016, F, , , , , , , , 
"Sikdar, Sourav", @rice.edu, 0, 0, 0, 0, 0, 1, , , , , , SOCC_17_032, M, US, EDU, 4, 1, 1, 0, 0, 3
"Silberstein, Mark", @ee.technion.ac.il, 0, 2, 0, 0, 0, 3, , "Middleware, SOSP", , , , "EuroSys_17_040, ATC_17_013, HotOS_17_010", M, IL, EDU, 44, 13, 13, 16, 15, 834
"Silla, Federico", @disca.upv.es, 0, 3, 1, 0, 0, 0, , "ISC, CCGrid, HPCC", ICPP, , , , M, ES, EDU, 153, 25, 14, 41, 18, 1861
"Silva, Alexandra", @ucl.ac.uk, 0, 1, 0, 0, 0, 0, , PLDI, , , , , F, UK, EDU, 93, 17, 16, 31, 26, 931
"Silva, Altigran S. Da", @icomp.ufam.edu.br, 0, 1, 0, 0, 0, 0, , SIGIR, , , , , M, BR, EDU, 169, 29, 20, 65, 37, 3853
"Silva, Ana Paula Couto Da", @dcc.ufmg.br, 0, 1, 0, 0, 0, 1, , CoNEXT, , , , MASCOTS_17_004, F, BR, EDU, 68, 12, 12, 14, 13, 483
"Silva, Dilma Da", @cse.tamu.edu, 1, 2, 0, 0, 0, 1, ATC, "SC, EuroSys", , , , IPDPS_17_014, F, US, EDU, 883, 24, 18, 79, 34, 6273
"Silva, Juan D. Velasquez", , 0, 0, 1, 0, 0, 0, , , ICDM, , , , M, , , , , , , , 
"Silva, Marcio", @us.ibm.com, 0, 1, 0, 0, 0, 0, , CLOUD, , , , , M, US, COM, 21, 4, 4, 4, 4, 155
"Silva, Pedro", , 0, 0, 0, 0, 0, 1, , , , , , EuroPar_17_041, M, , , , , , , , 
"Silva, Rafael Ferreira Da", @isi.edu, 0, 2, 0, 0, 0, 0, , "Cluster, CCGrid", , , , , M, US, EDU, 73, 13, 13, 18, 17, 622
"Silva, Renan Fischer E", @bsc.es, 0, 0, 0, 0, 0, 1, , , , , , Cluster_17_035, M, ES, GOV, 7, 2, 2, 0, 0, 7
"Silva, Tamires Brito Da", , 0, 0, 0, 0, 0, 1, , , , , , SOSP_17_029, F, , , , , , , , 
"Silva-Lepe, Ignacio", @us.ibm.com, 0, 1, 0, 0, 0, 0, , CLOUD, , , , , M, US, COM, 66, 11, 5, 14, 4, 608
"Silvano, Cristina", @polimi.it, 0, 1, 0, 0, 0, 0, , PACT, , , , , F, IT, EDU, 230, 29, 19, 75, 47, 3127
"Silvello, Gianmaria", @dei.unipd.it, 0, 1, 0, 0, 0, 1, , SIGIR, , , , CIDR_17_020, M, IT, EDU, 90, 10, 9, 11, 7, 325
"Silvestri, Emiliano", , 0, 0, 0, 0, 0, 1, , , , , , CCGrid_17_028, M, , , , , , , , 
"Silvestri, Fabrizio", @fb.com, 0, 1, 0, 0, 0, 1, , SIGIR, , , , KDD_17_052, M, , COM, 186, 32, 24, 55, 43, 3357
"Silvestri, Francesco", @dei.unipd.it, 0, 2, 0, 0, 0, 0, , "PODS, Cluster", , , , , M, IT, EDU, 32, 8, 8, 7, 6, 311
"Silvestro, Sam", , 0, 0, 0, 0, 0, 1, , , , , , CCS_17_148, M, , , , , , , , 
"Sim, Alex", @lbl.gov, 0, 0, 0, 0, 0, 1, , , , , , CCGrid_17_007, M, US, GOV, 142, 19, 13, 34, 17, 1726
"Sim, Hyogi", @ornl.gov, 0, 0, 0, 0, 0, 3, , , , , , "SC_17_005, SC_17_042, CCGrid_17_057", M, US, GOV, 11, 5, 4, 3, 3, 316
"Sim, Jaewoong", @intel.com, 0, 0, 0, 0, 0, 1, , , , , , HPCA_17_034, M, , COM, 21, 7, 7, 7, 7, 317
"Sim, Kwang Mong", @kent.ac.uk, 0, 1, 0, 0, 0, 0, , CLOUD, , , , , M, UK, EDU, 2995, 66, 54, 878, 653, 34252
"Simeon, Jerome", @clause.io, 0, 0, 0, 0, 0, 1, , , , , , SIGMOD_17_043, M, US, COM, 110, 34, 14, 60, 23, 6810
"Simhadri, Harsha Vardhan", @microsoft.com, 0, 0, 0, 0, 0, 1, , , , , , HiPC_17_032, M, , COM, 23, 8, 8, 8, 7, 407
"Simitsis, Alkis", @hpe.com, 0, 0, 0, 0, 0, 1, , , , , , CIDR_17_026, M, US, COM, 126, 35, 28, 62, 56, 3725
"Simmhan, Yogesh", @iisc.ac.in, 0, 3, 0, 0, 0, 1, , "ICPP, HPDC, CCGrid", , , , HiPC_17_030, M, IN, EDU, 131, 28, 24, 58, 47, 4656
"Simon, Doug", , 0, 0, 0, 0, 0, 1, , , , , , PLDI_17_032, M, , , , , , , , 
"Simon, Veronique", , 0, 0, 0, 0, 0, 1, , , , , , SIGMETRICS_17_012, F, , , , , , , , 
"Simonet, Anthony", @inria.fr, 0, 0, 0, 0, 0, 1, , , , , , CCGrid_17_068, M, FR, EDU, 13, 4, 4, 2, 2, 47
"Simonin, Matthieu", , 0, 0, 0, 0, 0, 1, , , , , , CCGrid_17_068, M, , , , , , , , 
"Simoudis, Evangelos", , 0, 0, 3, 0, 0, 0, , , "KDD, KDD, KDD", , , , M, , , , , , , , 
"Simovici, Dan", @cs.umb.edu, 0, 1, 0, 0, 0, 0, , ICDM, , , , , M, US, EDU, 230, 21, 12, 43, 17, 1765
"Sinanoglu, Ozgur", @nyu.edu, 0, 0, 0, 0, 0, 1, , , , , , CCS_17_100, M, US, EDU, 201, 21, 15, 48, 32, 1755
"Sinapov, Jivko", @cs.utexas.edu, 0, 0, 0, 0, 0, 1, , , , , , HotStorage_17_018, , US, EDU, 54, 16, 13, 20, 17, 796
"Sinclair, Matthew D.", @illinois.edu, 0, 0, 0, 0, 0, 2, , , , , , "ISCA_17_013, IISWC_17_030", M, US, EDU, 15, 5, 5, 5, 5, 120
"Sindhwani, Vikas", @google.com, 0, 1, 0, 0, 0, 0, , KDD, , , , , M, , COM, 97, 36, 32, 62, 60, 7565
"Singapura, Shreyas", @usc.edu, 0, 0, 0, 0, 0, 1, , , , , , HiPC_17_025, , US, EDU, 13, 2, 2, 0, 0, 19
"Singer, Yaron", , 0, 1, 0, 0, 0, 0, , KDD, , , , , M, , , , , , , , 
"Singh, Ambuj", , 0, 1, 0, 0, 0, 0, , KDD, , , , , M, , , , , , , , 
"Singh, Arjun", , 0, 0, 0, 0, 0, 1, , , , , , SIGCOMM_17_002, , , , , , , , , 
"Singh, David E.", @arcos.inf.uc3m.es, 0, 1, 0, 0, 0, 0, , CCGrid, , , , , M, ES, EDU, 78, 11, 9, 12, 7, 406
"Singh, Dipak Kumar", , 0, 0, 0, 0, 0, 2, , , , , , "CLOUD_17_001, CLOUD_17_019", , , , , , , , , 
"Singh, Lisa", , 0, 1, 0, 0, 0, 0, , ICDM, , , , , F, , , , , , , , 
"Singh, Rayman Preet", @uwaterloo.ca, 0, 0, 0, 0, 0, 1, , , , , , Middleware_17_014, M, CA, EDU, 16, 7, 7, 7, 6, 180
"Singh, Rishabh", @microsoft.com, 0, 1, 0, 0, 0, 1, , PLDI, , , , OOPSLA_17_052, M, , COM, 48, 12, 12, 15, 14, 857
"Singh, Rohit", , 0, 0, 0, 0, 0, 1, , , , , , FAST_17_001, , , , , , , , , 
"Singhal, Rekha", , 0, 2, 1, 0, 0, 0, , "ICPE, HiPC", ICPE, , , , F, , , , , , , , 
"Singhvi, Arjun", , 0, 0, 0, 0, 0, 1, , , , , , ATC_17_033, M, , , , , , , , 
"Singla, Ankit", @inf.ethz.ch, 0, 2, 1, 0, 0, 2, , "NSDI, SIGCOMM", SIGCOMM, , , "HotCloud_17_017, SIGCOMM_17_008", M, CH, EDU, 19, 13, 13, 13, 13, 1183
"Sinha, Kaushik", @wichita.edu, 0, 1, 0, 0, 0, 0, , KDD, , , , , M, US, EDU, 25, 8, 7, 8, 7, 381
"Sinha, Prasun", @cse.ohio-state.edu, 0, 1, 0, 0, 0, 0, , MobiCom, , , , , M, US, EDU, 194, 43, 35, 82, 64, 9137
"Sinha, Rohit", @eecs.berkeley.edu, 0, 0, 0, 0, 0, 1, , , , , , CCS_17_151, M, US, EDU, 13, 6, 6, 3, 3, 149
"Sinha, Sudipta N.", @microsoft.com, 0, 0, 0, 0, 0, 1, , , , , , NSDI_17_031, , , COM, 88, 27, 20, 42, 35, 3809
"Sinnen, Oliver", @auckland.ac.nz, 0, 2, 0, 0, 0, 1, , "IPDPS, CCGrid", , , , HiPC_17_024, M, NZ, EDU, 104, 16, 12, 26, 16, 1293
"Sinnott, Richard", @unimelb.edu.au, 0, 1, 0, 0, 0, 0, , ICPP, , , , , M, AU, EDU, 345, 21, 15, 70, 28, 1885
"Sioutas, Spyros", MISSING, 0, 1, 0, 0, 0, 0, , CCGrid, , , , , M, , , 185, 13, 10, 21, 12, 793
"Sips, Henk", @tudelft.nl, 0, 0, 0, 0, 0, 1, , , , , , ICPE_17_013, M, NL, EDU, 225, 32, 24, 86, 46, 5615
"Sirivianos, Michael", @cut.ac.cy, 0, 0, 0, 0, 0, 2, , , , , , "IMC_17_024, SIGCOMM_17_006", M, CY, EDU, 35, 13, 13, 13, 13, 1462
"Sirvent, Raul", @bsc.es, 0, 1, 0, 0, 0, 0, , Cluster, , , , , M, ES, GOV, 52, 10, 8, 10, 7, 704
"Sisneros, Robert", @illinois.edu, 0, 1, 0, 0, 0, 0, , Cluster, , , , , M, US, EDU, 34, 6, 5, 4, 3, 135
"Sitaram, Dinkar", , 0, 1, 0, 0, 0, 0, , HiPC, , , , , M, , , , , , , , 
"Sitaraman, Ramesh K.", , 0, 2, 0, 0, 0, 2, , "IMC, SIGMETRICS", , , , "NSDI_17_029, CoNEXT_17_010", M, , , , , , , , 
"Sitchinava, Nodari", @hawaii.edu, 0, 1, 0, 0, 0, 1, , IPDPS, , , , SPAA_17_027, M, US, EDU, 38, 11, 9, 12, 9, 558
"Sithole, Happy", , 0, 0, 0, 1, 0, 0, , , , SC, , , M, , , , , , , , 
"Sivakorn, Suphannee", @columbia.edu, 0, 0, 0, 0, 0, 1, , , , , , SP_17_015, F, US, EDU, 9, 5, 5, 4, 4, 91
"Sivakumar, Ashiwan", @andrew.cmu.edu, 0, 0, 0, 0, 0, 1, , , , , , MobiCom_17_034, , US, EDU, 14, 4, 4, 3, 3, 85
"Sivakumar, Pradeep", , 0, 0, 0, 0, 0, 1, , , , , , HotI_17_012, M, , , , , , , , 
"Sivakumar, Raghupathy", @ece.gatech.edu, 0, 1, 0, 0, 0, 0, , MobiCom, , , , , M, US, EDU, 188, 44, 29, 83, 61, 8669
"Sivalingam, Lenin Ravindranath", , 0, 0, 1, 0, 0, 0, , , MobiCom, , , , M, , , , , , , , 
"Sivaraman, Anirudh", @mit.edu, 0, 0, 0, 0, 0, 3, , , , , , "NSDI_17_021, SIGCOMM_17_016, SIGCOMM_17_033", M, US, EDU, 21, 9, 9, 9, 9, 340
"Sivaraman, Vijay", @unsw.edu.au, 0, 1, 0, 0, 0, 0, , CoNEXT, , , , , M, AU, EDU, 162, 29, 20, 60, 41, 2774
"Sivasubramaniam, Anand", @cse.psu.edu, 0, 0, 0, 0, 0, 5, , , , , , "ASPLOS_17_026, IISWC_17_002, IISWC_17_023, IISWC_17_025, MICRO_17_037", M, US, EDU, 325, 54, 33, 152, 87, 9917
"Sizikov, Gregory", MISSING, 0, 0, 0, 0, 0, 1, , , , , , ISCA_17_001, M, , , 13, 3, 3, 1, 1, 38
"Skarlatos, Dimitrios", @illinois.edu, 0, 0, 0, 0, 0, 1, , , , , , MICRO_17_027, M, US, EDU, 4, 1, 1, 0, 0, 3
"Skeie, Tor", , 0, 1, 0, 0, 0, 0, , ISC, , , , , M, , , , , , , , 
"Skelton, Stan", , 0, 0, 0, 0, 0, 1, , , , , , CCGrid_17_041, M, , , , , , , , 
"Skopalik, Alexander", @mail.upb.de, 0, 0, 0, 0, 0, 1, , , , , , SPAA_17_022, M, DE, EDU, 40, 13, 12, 16, 14, 523
"Skowyra, Richard", , 0, 0, 0, 0, 0, 1, , , , , , NDSS_17_062, M, , , , , , , , 
"Slagter, Wim", , 0, 0, 0, 1, 0, 0, , , , ISC, , , M, , , , , , , , 
"Slamanig, Daniel", @ait.ac.at, 0, 0, 0, 0, 0, 1, , , , , , CCS_17_113, M, AT, EDU, 70, 14, 14, 21, 20, 593
"Slaughter, Elliott", , 0, 0, 0, 0, 0, 1, , , , , , SC_17_013, M, , , , , , , , 
"Sleevi, Ryan", , 0, 0, 0, 0, 0, 1, , , , , , CCS_17_088, M, , , , , , , , 
"Slepian, Zachary", , 0, 0, 0, 0, 0, 1, , , , , , SC_17_014, M, , , , , , , , 
"Slivkins, Alex", , 0, 1, 0, 0, 0, 0, , SPAA, , , , , M, , , , , , , , 
"Slo, Ahmad", , 0, 0, 0, 0, 0, 1, , , , , , Middleware_17_009, M, , , , , , , , 
"Sloan, Marc", @ucl.ac.uk, 0, 1, 0, 0, 0, 0, , SIGIR, , , , , M, UK, EDU, 10, 6, 6, 3, 3, 106
"Sloane, Anthony", @mq.edu.au, 0, 1, 1, 0, 0, 1, , SLE, SLE, , , SLE_17_010, M, AU, EDU, 82, 17, 11, 19, 12, 2637
"Slota, George M.", @rpi.edu, 0, 0, 0, 0, 0, 1, , , , , , IPDPS_17_064, M, US, EDU, 27, 6, 6, 5, 5, 129
"Slowey, Andy", , 0, 0, 0, 0, 0, 1, , , , , , HotStorage_17_002, , , , , , , , , 
"Small, Kevin", @amazon.com, 0, 1, 0, 0, 0, 0, , KDD, , , , , M, , COM, 33, 15, 13, 20, 16, 775
"Smaragdakis, Georgios", @csail.mit.edu, 0, 0, 0, 0, 0, 2, , , , , , "IMC_17_001, SIGCOMM_17_031", , US, EDU, 63, 21, 18, 32, 31, 2570
"Smaragdakis, Yannis", @di.uoa.gr, 0, 0, 0, 0, 0, 2, , , , , , "OOPSLA_17_025, OOPSLA_17_036", , GR, EDU, 188, 37, 23, 71, 48, 5638
"Smart, Nigel", @cs.bris.ac.uk, 0, 1, 0, 0, 0, 0, , SP, , , , , M, UK, EDU, 170, 54, 36, 123, 100, 14069
"Smejkal, Till", @tu-dresden.de, 0, 0, 0, 0, 0, 1, , , , , , ATC_17_045, , DE, EDU, 4, 1, 1, 0, 0, 1
"Smirni, Evgenia", @cs.wm.edu, 1, 3, 0, 0, 0, 1, ICPE, "CLOUD, HPDC, ICAC", , , , MASCOTS_17_003, F, US, EDU, 188, 34, 21, 86, 48, 3686
"Smit, Mike", @dal.ca, 0, 1, 0, 0, 0, 0, , ICAC, , , , , M, CA, EDU, 61, 12, 11, 18, 15, 534
"Smith, Aaron", @microsoft.com, 0, 1, 0, 0, 0, 0, , EuroPar, , , , , M, , COM, 10, 8, 6, 7, 4, 664
"Smith, Adam", @bu.edu, 0, 0, 0, 0, 0, 1, , , , , , SP_17_025, , US, EDU, 150, 44, 33, 78, 66, 10424
"Smith, Burton", , 0, 0, 0, 0, 0, 1, , , , , , SOCC_17_033, M, , , , , , , , 
"Smith, Joshua R.", @cs.washington.edu, 0, 1, 0, 0, 0, 1, , MobiCom, , , , NSDI_17_014, , US, EDU, 202, 46, 40, 96, 89, 7796
"Smith, Keith A.", @aya.yale.edu, 0, 2, 2, 0, 0, 0, , "HotStorage, FAST", "ATC, HotStorage", , , , M, US, EDU, 25, 16, 10, 18, 10, 1765
"Smith, Lauren L.", , 0, 1, 0, 0, 0, 0, , SC, , , , , F, , , , , , , , 
"Smith, Matthew", , 0, 0, 0, 0, 0, 2, , , , , , "CCS_17_020, SP_17_032", , , , , , , , , 
"Smith, Melissa", @clemson.edu, 0, 1, 0, 0, 0, 0, , CCGrid, , , , , F, US, EDU, 294, 26, 17, 53, 31, 2713
"Smith, Rebecca", @rice.edu, 0, 0, 0, 0, 0, 1, , , , , , SOCC_17_021, , US, EDU, 6, 2, 2, 1, 1, 17
"Smith, Shaden", @cs.umn.edu, 0, 1, 0, 0, 0, 3, , Cluster, , , , "IPDPS_17_104, ICPP_17_012, EuroPar_17_022", M, US, EDU, 11, 5, 5, 4, 4, 82
"Smith, Warren", @ll.mit.edu, 0, 1, 0, 0, 0, 0, , CCGrid, , , , , M, US, EDU, 70, 23, 14, 32, 14, 4776
"Smits, Jeff", , 0, 0, 0, 0, 0, 1, , , , , , SLE_17_015, M, , , , , , , , 
"Smolka, Steffen", @cs.cornell.edu, 0, 0, 0, 0, 0, 1, , , , , , HotCloud_17_005, M, US, EDU, 6, 3, 3, 3, 3, 48
"Smorkalov, Mikhail E.", , 0, 0, 0, 0, 0, 1, , , , , , SC_17_001, M, , , , , , , , 
"Smucker, Mark", @uwaterloo.ca, 0, 1, 0, 0, 0, 0, , SIGIR, , , , , M, CA, EDU, 72, 19, 15, 28, 24, 1966
"Snelham, Matthew", , 0, 0, 0, 0, 0, 1, , , , , , ISCA_17_001, M, , , , , , , , 
"Snell, Addison", , 0, 0, 0, 2, 0, 0, , , , "SC, ISC", , , M, , , , , , , , 
"Snir, Marc", @illinois.edu, 1, 0, 2, 0, 0, 2, IPDPS, , "IPDPS, IPDPS", , , "HPDC_17_011, CCGrid_17_054", M, US, EDU, 298, 57, 30, 126, 70, 17051
"Snoeren, Alex C.", @cs.ucsd.edu, 1, 1, 0, 0, 0, 5, SIGCOMM, SP, , , , "NSDI_17_034, IMC_17_011, IMC_17_020, SIGCOMM_17_014, CCS_17_094", M, US, EDU, 144, 41, 29, 87, 62, 8745
"Snyder, Peter", @uic.edu, 0, 0, 0, 0, 0, 2, , , , , , "IMC_17_026, CCS_17_012", M, US, EDU, 12, 3, 3, 0, 0, 24
"Snyder, Shane", , 0, 0, 0, 0, 0, 2, , , , , , "IPDPS_17_058, Cluster_17_021", M, , , , , , , , 
"Soboroff, Ian", @nist.gov, 0, 1, 1, 0, 0, 0, , SIGIR, SIGIR, , , , M, US, GOV, 93, 35, 27, 58, 37, 5320
"Soddemann, Thomas", , 0, 0, 0, 0, 0, 1, , , , , , Cluster_17_056, M, , , , , , , , 
"Sodsong, Wasuwee", @yonsei.ac.kr, 0, 0, 0, 0, 0, 1, , , , , , EuroPar_17_025, F, KR, EDU, 6, 2, 2, 0, 0, 15
"Soffer, Aya", @il.ibm.com, 0, 1, 0, 0, 0, 0, , SIGIR, , , , , F, IL, COM, 76, 28, 16, 43, 21, 3374
"Sohi, Gurindar S.", , 0, 0, 0, 0, 0, 1, , , , , , IPDPS_17_112, M, , , , , , , , 
"Solar-Lezama, Armando", @csail.mit.edu, 0, 3, 0, 0, 0, 2, , "ASPLOS, PPoPP, PLDI", , , , "OOPSLA_17_034, PLDI_17_016", M, US, EDU, 80, 18, 18, 27, 27, 1759
"Solihin, Yan", @ncsu.edu, 0, 3, 0, 0, 0, 7, , "ASPLOS, ISCA, HPCA", , , , "ISPASS_17_023, PACT_17_019, PACT_17_022, ISCA_17_009, ISCA_17_014, MICRO_17_010, MICRO_17_060", M, US, EDU, 171, 29, 23, 51, 39, 4154
"Solomonik, Edgar", @illinois.edu, 0, 1, 0, 0, 0, 5, , PACT, , , , "IPDPS_17_004, IPDPS_17_067, SC_17_045, SPAA_17_005, HPDC_17_008", M, US, EDU, 31, 12, 12, 12, 12, 477
"Soltanian-Zadeh, Hamid", @ut.ac.ir, 0, 0, 0, 0, 0, 1, , , , , , ICAC_17_011, M, IR, EDU, 633, 40, 27, 139, 91, 6720
"Someren, J. Van", , 0, 0, 0, 0, 0, 1, , , , , , MICRO_17_061, M, , , , , , , , 
"Somorovsky, Juraj", @rub.de, 0, 0, 0, 0, 0, 1, , , , , , SP_17_044, M, DE, EDU, 31, 13, 13, 14, 14, 578
"Son, Jeongseok", @kaist.ac.kr, 0, 0, 0, 0, 0, 1, , , , , , ATC_17_036, M, KR, EDU, 2, 2, 2, 1, 1, 79
"Son, Myungjun", , 0, 0, 0, 0, 0, 1, , , , , , CLOUD_17_013, M, , , , , , , , 
"Son, Stacey", , 0, 0, 0, 0, 0, 1, , , , , , ASPLOS_17_039, M, , , , , , , , 
"Son, Young Hoon", @nxp.com, 0, 0, 0, 0, 0, 2, , , , , , "IISWC_17_012, HPCA_17_039", M, , COM, 5, 4, 4, 2, 2, 57
"Son, Yunmok", MISSING, 0, 0, 0, 0, 0, 1, , , , , , CCS_17_013, M, , , 10, 4, 4, 2, 2, 68
"Sondhi, Parikshit", @walmartlabs.com, 0, 0, 0, 0, 0, 1, , , , , , SIGIR_17_048, M, , COM, 28, 7, 7, 7, 6, 206
"Sondur, Sanjeev", , 0, 0, 0, 0, 0, 1, , , , , , IGSC_17_014, M, , , , , , , , 
"Song, Chen", @buffalo.edu, 0, 0, 0, 0, 0, 2, , , , , , "ASPLOS_17_029, MobiCom_17_024", M, US, EDU, 23, 3, 3, 0, 0, 42
"Song, Chengyu", @cs.ucr.edu, 0, 1, 0, 0, 0, 1, , CCS, , , , IMC_17_008, M, US, EDU, 32, 14, 14, 17, 17, 656
"Song, Congzheng", @cornell.edu, 0, 0, 0, 0, 0, 2, , , , , , "CCS_17_037, SP_17_028", M, US, EDU, 4, 1, 1, 1, 1, 27
"Song, Dawn", @cs.berkeley.edu, 0, 0, 0, 0, 0, 1, , , , , , CCS_17_023, , US, EDU, 329, 91, 73, 193, 181, 41364
"Song, Dongjin", @ucsd.edu, 0, 1, 0, 0, 0, 0, , ICDM, , , , , M, US, EDU, 19, 8, 8, 8, 8, 331
"Song, Fengguang", @iupui.edu, 0, 0, 0, 0, 0, 2, , , , , , "SC_17_025, ICPP_17_022", M, US, EDU, 37, 11, 8, 11, 8, 541
"Song, Han", , 0, 0, 0, 0, 0, 1, , , , , , HPCC_17_059, , , , , , , , , 
"Song, Hyunsub", , 0, 0, 0, 0, 0, 2, , , , , , "ISPASS_17_017, FAST_17_018", M, , , , , , , , 
"Song, Jingkuan", @columbia.edu, 0, 0, 0, 0, 0, 1, , , , , , SIGIR_17_060, M, US, EDU, 55, 15, 15, 19, 19, 1044
"Song, Junehwa", @nclab.kaist.ac.kr, 0, 0, 0, 0, 0, 1, , , , , , MobiCom_17_032, M, KR, EDU, 286, 31, 20, 67, 46, 3055
"Song, Kunpeng", , 0, 0, 0, 0, 0, 1, , , , , , SOCC_17_025, M, , , , , , , , 
"Song, Le", @cc.gatech.edu, 0, 0, 0, 0, 0, 1, , , , , , CCS_17_023, M, US, EDU, 175, 39, 37, 76, 70, 4958
"Song, Linghao", @pitt.edu, 0, 0, 0, 0, 0, 1, , , , , , HPCA_17_041, M, US, EDU, 5, 1, 1, 1, 1, 18
"Song, Mingcong", , 0, 0, 0, 0, 0, 2, , , , , , "ISPASS_17_020, HPCA_17_001", M, , , , , , , , 
"Song, Qingquan", , 0, 0, 0, 0, 0, 1, , , , , , KDD_17_039, M, , , , , , , , 
"Song, Ruihua", @microsoft.com, 0, 1, 0, 0, 0, 0, , SIGIR, , , , , F, , COM, 97, 25, 20, 41, 34, 2742
"Song, Shuaiwen Leon", @pnnl.gov, 0, 5, 0, 0, 0, 5, , "IPDPS, SC, IGSC, HPDC, HPCC", , , , "SC_17_022, ASPLOS_17_021, ISC_17_006, MICRO_17_039, HPCA_17_049", M, US, GOV, 109, 16, 14, 18, 15, 926
"Song, Shuang1", @utexas.edu, 0, 0, 0, 0, 0, 2, , , , , , "ISCA_17_036, MICRO_17_034", M, US, EDU, 9, 1, 1, 0, 0, 5
"Song, Shuang2", @eng.ucsd.edu, 0, 0, 0, 0, 0, 1, , , , , , SIGMOD_17_064, F, US, EDU, 7, 3, 3, 2, 2, 77
"Song, Tianshu", , 0, 0, 0, 0, 0, 1, , , , , , SIGMOD_17_059, M, , , , , , , , 
"Song, Wonjun", , 0, 0, 0, 0, 0, 1, , , , , , ASPLOS_17_052, , , , , , , , , 
"Song, Wonook", @snu.ac.kr, 0, 0, 0, 0, 0, 1, , , , , , EuroSys_17_005, M, KR, EDU, 1, 1, 1, 0, 0, 5
"Song, Yangqiu", @cse.ust.hk, 0, 1, 0, 0, 0, 1, , KDD, , , , KDD_17_008, M, HK, EDU, 99, 23, 23, 47, 43, 2745
"Song, Yee Jiun", , 0, 0, 0, 0, 0, 1, , , , , , SOSP_17_003, M, , , , , , , , 
"Song, Young Wn", @asu.edu, 0, 0, 0, 0, 0, 1, , , , , , IPDPS_17_039, , US, EDU, 6, 2, 2, 0, 0, 16
"Song, Youngbae", , 0, 0, 0, 0, 0, 1, , , , , , SP_17_049, M, , , , , , , , 
"Song, Youngju", , 0, 0, 0, 0, 0, 1, , , , , , PLDI_17_047, M, , , , , , , , 
"Song, Yuanfang", , 0, 0, 0, 0, 0, 1, , , , , , ICDM_17_002, F, , , , , , , , 
"Song, Yunpeng", , 0, 0, 0, 0, 0, 1, , , , , , SP_17_029, M, , , , , , , , 
"Song, Zhenyu", , 0, 0, 0, 0, 0, 1, , , , , , SIGCOMM_17_034, M, , , , , , , , 
"Soni, Akshay", @yahoo-inc.com, 0, 0, 0, 0, 0, 1, , , , , , KDD_17_015, , , COM, 32, 7, 7, 4, 4, 132
"Sonobe, Tomohiro", , 0, 0, 0, 0, 0, 1, , , , , , SIGMOD_17_084, M, , , , , , , , 
"Sood, Apoorvi", , 0, 0, 0, 0, 0, 1, , , , , , HPCC_17_006, F, , , , , , , , 
"Sood, Kanika", @cs.uoregon.edu, 0, 0, 0, 0, 0, 1, , , , , , HPCC_17_004, F, US, EDU, 7, 2, 2, 0, 0, 9
"Sood, Puneet", , 0, 0, 0, 0, 0, 1, , , , , , SIGCOMM_17_002, M, , , , , , , , 
"Sopena, Julien", @lip6.fr, 0, 0, 0, 0, 0, 1, , , , , , HotOS_17_016, M, FR, GOV, 57, 9, 8, 9, 7, 280
"Sordoni, Alessandro", @maluuba.com, 0, 1, 0, 0, 0, 0, , SIGIR, , , , , M, , COM, 27, 10, 10, 10, 10, 531
"Sorger, Volker", , 0, 0, 0, 0, 0, 1, , , , , , ICPP_17_014, M, , , , , , , , 
"Soriente, Claudio", MISSING, 0, 0, 0, 0, 0, 1, , , , , , SIGCOMM_17_006, M, , , 89, 24, 22, 28, 28, 1863
"Sorin, Daniel J.", @ee.duke.edu, 0, 1, 0, 0, 0, 1, , ISCA, , , , MICRO_17_038, M, US, EDU, 135, 36, 27, 67, 49, 5772
